AccType,ClientId,BeginDate,EndDate,BeginQ,EndQ,PD,LGD,"Interest rate",Status,Random,"Default function"
L,5294,56,156,2000,2107.3,0.09,0.7,0.1352,Active,0.45,0.492378427667345
L,5295,56,86,9500,9583.35,0.05,0.2,0.0737,Active,0.47,0.494097415296731
L,5296,56,206,8900,9325.93,0.03,0.6,0.0804,Active,0.23,0.237004542809309
L,5297,56,86,1100,1110.91,0.04,0.5,0.0833,Active,0.67,0.6973432187089
L,5298,56,76,6900,7029.29,0.17,0.8,0.2361,Active,0.88,1.04306826916192
L,5299,56,136,8900,9221.53,0.13,0.3,0.1138,Active,0.21,0.239153960498171
L,5300,56,136,7200,7426.06,0.13,0.2,0.0989,Active,0.59,0.671908746161527
L,5301,56,166,9500,9933.34,0.11,0.3,0.1045,Active,0.15,0.167441710568831
L,5302,56,186,4100,4355.92,0.19,0.2,0.121,Active,0.73,0.882752206289794
L,5303,56,196,8600,9473.86,0.18,0.5,0.1829,Active,0.31,0.371137382567761
L,5304,56,76,1700,1713.49,0.08,0.4,0.1,Active,0.2,0.216657413534992
L,5305,56,166,3800,4092.77,0.15,0.6,0.1765,Active,0.3,0.348550272818485
L,5306,56,116,700,714.9,0.06,0.4,0.0894,Active,0.71,0.753903948047205
L,5307,56,126,3300,3425.03,0.12,0.5,0.1364,Active,0.18,0.202949433284288
L,5308,56,116,700,717.58,0.09,0.4,0.1055,Active,0.06,0.0656504570223126
L,5309,56,76,3900,3921.91,0.04,0.2,0.0708,Active,0.29,0.301835124515793
L,5310,56,76,6800,6845.44,0.05,0.4,0.0842,Active,1,1.05127109637602
L,5311,56,86,1700,1718.11,0.05,0.5,0.0895,Active,0.82,0.86204229902834
L,5312,56,126,3500,3606.07,0.12,0.3,0.1091,Active,0.35,0.394623898052781
L,5313,56,116,4300,4436.47,0.1,0.6,0.1333,Active,0.13,0.143672219349834
L,5314,56,186,4700,4942.46,0.1,0.3,0.1,Active,0.42,0.464171785591772
L,5315,56,186,2200,2432.43,0.16,0.7,0.2048,Active,0.01,0.0117351087099181
L,5316,56,166,1500,1561.94,0.07,0.4,0.0946,Active,0.1,0.107250818125422
L,5317,56,146,4500,4653.48,0.12,0.2,0.0955,Active,0.65,0.732872953526594
L,5318,56,186,6700,6986.88,0.06,0.3,0.083,Active,0.62,0.658338658858123
L,5319,56,156,4100,4290.19,0.11,0.4,0.1169,Active,0.35,0.390697324660605
L,5320,56,126,600,610.43,0.01,0.2,0.0626,Active,0.34,0.343417056808617
L,5321,56,206,6500,7058.69,0.19,0.3,0.1444,Active,0.39,0.471607343086328
L,5322,56,146,2600,2674.66,0.03,0.6,0.0804,Active,0.54,0.556445448334899
L,5323,56,86,1200,1225.33,0.12,0.8,0.1773,Active,0.15,0.169124527736906
L,5324,56,116,4100,4205.92,0.06,0.7,0.1085,Active,0.74,0.785759044443566
L,5325,56,136,600,633.62,0.15,0.6,0.1765,Active,0.63,0.731955572918818
L,5326,56,136,6300,6572.8,0.12,0.5,0.1364,Active,0.46,0.518648551726513
L,5327,56,86,8100,8318.7,0.18,0.7,0.2268,Active,0.11,0.131693909943399
L,5328,56,116,8800,9151.79,0.19,0.4,0.1679,Active,0.67,0.810197230430359
L,5329,56,126,2100,2139.49,0.01,0.7,0.0677,Active,0.41,0.414120568504509
L,5330,56,146,5900,6110.71,0.1,0.3,0.1,Active,0.95,1.04991237217187
L,5331,56,196,9600,10044.27,0.04,0.5,0.0833,Active,0.55,0.572445925805814
L,5332,56,86,8300,8441.99,0.13,0.5,0.1437,Active,0.99,1.12744009949138
L,5333,56,86,2900,2934.52,0.1,0.3,0.1,Active,0.46,0.508378622314798
L,5334,56,126,9200,9442.01,0.05,0.6,0.0947,Active,0.93,0.977682119629703
L,5335,56,186,4900,5180.84,0.1,0.4,0.1111,Active,0.21,0.232085892795886
L,5336,56,186,900,954.28,0.11,0.4,0.1169,Active,0.61,0.680929622979911
L,5337,56,136,9300,9557.15,0.07,0.3,0.0871,Active,0.35,0.375377863438976
L,5338,56,96,8300,8431.75,0.08,0.4,0.1,Active,0.22,0.238323154888491
L,5339,56,96,4600,4782.54,0.2,0.7,0.25,Active,0.09,0.109926248234415
L,5340,56,166,1200,1244.1,0.05,0.4,0.0842,Active,0.64,0.672813501680655
L,5341,56,106,3800,3848.71,0.01,0.4,0.0646,Active,1,1.01005016708417
L,5342,56,156,8600,8813.63,0.01,0.2,0.0626,Active,0.08,0.0808040133667334
L,5343,56,96,2200,2247.63,0.12,0.5,0.1364,Active,0.44,0.496098614694925
L,5344,56,86,4600,4652.35,0.09,0.3,0.0956,Active,0.99,1.08323254086816
L,5345,56,116,5900,6087.82,0.17,0.3,0.1337,Active,0.76,0.900831687003478
L,5346,56,136,2000,2074.22,0.11,0.4,0.1169,Active,0.22,0.245581175500952
L,5347,56,146,3900,4058.51,0.13,0.3,0.1138,Active,0.27,0.307483663497648
L,5348,56,186,5700,6045.21,0.08,0.6,0.1174,Active,0.37,0.400816215039735
L,5349,56,116,7500,7631.25,0.02,0.6,0.0735,Active,1,1.02020134002676
L,5401,57,97,1100,1125.21,0.19,0.3,0.1444,Active,0.27,0.326497391367458
L,5402,57,167,6600,6948.6,0.19,0.2,0.121,Active,0.4,0.483699839062901
L,5403,57,97,4000,4041.71,0.01,0.5,0.0657,Active,0.58,0.585829096908817
L,5404,57,127,5200,5311.66,0.03,0.5,0.0773,Active,0.83,0.855277263181419
L,5405,57,137,4900,5100.04,0.16,0.3,0.1286,Active,0.7,0.821457609694267
L,5406,57,127,7400,7741.84,0.11,0.8,0.1663,Active,0.84,0.937673579185452
L,5407,57,187,1000,1039.1,0.09,0.1,0.0758,Active,0.23,0.251660085252198
L,5408,57,197,1400,1506.09,0.12,0.5,0.1364,Active,0.49,0.552473457273894
L,5409,57,157,3700,3795.88,0.02,0.2,0.0653,Active,0.93,0.948787246224883
L,5410,57,117,300,307.06,0.13,0.2,0.0989,Active,0.77,0.876897855159959
L,5411,57,107,4100,4177.04,0.05,0.6,0.0947,Active,0.97,1.01973296348474
L,5412,57,97,6200,6396.83,0.2,0.5,0.2,Active,0.49,0.598487351498483
L,5413,57,147,9300,9662.37,0.12,0.3,0.1091,Active,0.36,0.405898866568575
L,5414,57,187,1300,1370.08,0.11,0.3,0.1045,Active,0.43,0.479999570297315
L,5415,57,177,2300,2501.2,0.14,0.7,0.1837,Active,0.68,0.782186183222915
L,5416,57,137,7600,7910.27,0.16,0.3,0.1286,Active,0.88,1.03268956647279
L,5417,57,87,900,911.65,0.08,0.5,0.1087,Active,0.05,0.0541643533837479
L,5418,57,167,4400,4695.59,0.11,0.7,0.1539,Active,0.4,0.446511228183549
L,5419,57,77,9800,9874.28,0.12,0.2,0.0955,Active,0.76,0.856897607200326
L,5420,57,167,7500,7863.72,0.1,0.4,0.1111,Active,0.86,0.950446989545057
L,5421,57,107,1200,1223.81,0.1,0.3,0.1,Active,0.45,0.497326913134041
L,5422,57,137,3500,3596.78,0.07,0.3,0.0871,Active,0.24,0.257401963501012
L,5423,57,107,5200,5348.98,0.19,0.3,0.1444,Active,0.44,0.532069822969191
L,5424,57,107,7000,7208.33,0.2,0.3,0.15,Active,0.13,0.158782358560822
L,5425,57,127,2900,3034.29,0.16,0.5,0.1667,Active,0.98,1.15004065357197
L,5426,57,157,7100,7293.56,0.01,0.8,0.0687,Active,0.37,0.373718561821142
L,5427,57,147,5900,6115.35,0.07,0.5,0.1022,Active,0.06,0.064350490875253
L,5428,57,177,8200,8464.35,0.01,0.7,0.0677,Active,1,1.01005016708417
L,5429,57,87,8400,8544.4,0.19,0.3,0.1444,Active,0.55,0.665087278711488
L,5430,57,177,3900,4225,0.2,0.4,0.175,Active,0.79,0.964908178946534
L,5431,57,207,4800,5146.57,0.06,0.9,0.1213,Active,0.24,0.254840771170886
L,5432,57,97,4400,4473.68,0.09,0.4,0.1055,Active,0.18,0.196951371066938
L,5433,57,97,7800,7909.2,0.15,0.1,0.0882,Active,0.8,0.929467394182626
L,5434,57,87,6000,6056.57,0.04,0.4,0.0792,Active,0.66,0.686935110966976
L,5435,57,157,4300,4631.2,0.15,0.7,0.1941,Active,0.94,1.09212418816459
L,5436,57,107,5500,5597.56,0.06,0.4,0.0894,Active,0.77,0.817614140839927
L,5437,57,77,4700,4729.54,0.04,0.4,0.0792,Active,0.54,0.56203781806389
L,5438,57,207,3100,3515.18,0.2,0.6,0.225,Active,0.34,0.415276937774458
L,5439,57,167,6400,6586.34,0.01,0.6,0.0667,Active,0.17,0.171708528404309
L,5440,57,87,3000,3028.18,0.05,0.3,0.0789,Active,0.57,0.599224524934334
L,5470,58,88,8800,8900.05,0.12,0.2,0.0955,Active,0.39,0.439723772115957
L,5471,58,118,8100,8406.26,0.15,0.5,0.1588,Active,0.24,0.278840218254788
L,5472,58,118,300,308.36,0.18,0.2,0.1171,Active,0.35,0.419026077092634
L,5473,58,88,8100,8281.77,0.13,0.8,0.1885,Active,0.97,1.10466353182488
L,5474,58,128,7300,7463.03,0.03,0.6,0.0804,Active,0.92,0.948018171237236
L,5475,58,78,7900,7990.1,0.13,0.5,0.1437,Active,0.49,0.558025907829065
L,5476,58,158,6300,6641,0.12,0.5,0.1364,Active,0.99,1.11622188306358
L,5477,58,168,5900,6186.13,0.1,0.4,0.1111,Active,0.38,0.419964948868746
L,5478,58,138,4600,4721.21,0.06,0.3,0.083,Active,0.75,0.79637740990902
L,5479,58,88,9800,9990.87,0.12,0.7,0.1636,Active,0.73,0.823072701652944
L,5480,58,158,2400,2536.86,0.13,0.5,0.1437,Active,0.05,0.0569414191662311
L,5481,58,168,8200,8825.32,0.17,0.5,0.1747,Active,0.99,1.17345180280716
L,5482,58,138,900,928.57,0.08,0.4,0.1,Active,0.75,0.812465300756219
L,5483,58,98,3900,3948.16,0.1,0.1,0.0778,Active,0.89,0.983602117087326
L,5484,58,108,5900,5987.8,0.04,0.3,0.075,Active,0.85,0.88468915806353
L,5485,58,158,5600,5832.22,0.11,0.3,0.1045,Active,0.42,0.468836789592726
L,5486,58,158,1500,1589.29,0.12,0.6,0.15,Active,0.16,0.1803994962527
L,5487,58,208,3200,3488,0.14,0.5,0.1512,Active,0.07,0.0805191659200059
L,5488,58,208,8300,8986.73,0.18,0.3,0.139,Active,0.51,0.610580855192123
L,5489,58,118,1400,1433.33,0.08,0.4,0.1,Active,0.81,0.877462524816717
L,5490,58,128,7100,7225.43,0.01,0.3,0.0636,Active,0.57,0.575728595237976
L,5491,58,128,2400,2530.13,0.17,0.6,0.1952,Active,0.41,0.48597498904135
L,5492,58,78,1800,1825,0.2,0.4,0.175,Active,0.79,0.964908178946534
L,5493,58,88,5500,5588.52,0.09,0.7,0.1352,Active,0.71,0.776863741430699
L,5494,58,158,500,514.66,0.08,0.1,0.0739,Active,0.68,0.736635206018972
L,5495,58,98,4300,4385.52,0.09,0.6,0.1253,Active,0.71,0.776863741430699
L,5496,58,208,7300,7743.65,0.06,0.6,0.1021,Active,0.43,0.456589715014505
L,5497,58,198,9900,10676.6,0.15,0.4,0.1412,Active,0.3,0.348550272818485
L,5498,58,118,7900,8019.63,0.01,0.3,0.0636,Active,1,1.01005016708417
L,5499,58,168,6400,6727.42,0.07,0.7,0.1172,Active,0.99,1.06178309944167
L,5500,58,118,9200,9361.44,0.05,0.2,0.0737,Active,0.29,0.304868617949047
L,5501,58,168,5200,5478.51,0.12,0.4,0.1227,Active,0.58,0.653948173916038
L,5502,58,148,3100,3311.91,0.19,0.5,0.1914,Active,0.87,1.05204714996181
L,5503,58,108,900,931.2,0.17,0.5,0.1747,Active,0.57,0.675623765252608
L,5504,58,98,6300,6375.5,0.02,0.7,0.0755,Active,0.17,0.173434227804549
L,5505,58,78,4200,4243.07,0.11,0.5,0.1292,Active,0.02,0.0223255614091774
L,5506,58,208,4300,4533.68,0.08,0.3,0.0913,Active,1,1.08328706767496
L,5507,58,158,6900,7116.86,0.04,0.4,0.0792,Active,0.94,0.978362127740845
L,5508,58,98,7600,7693.25,0.03,0.5,0.0773,Active,0.61,0.628577265711645
L,5509,58,88,6300,6351.52,0.01,0.8,0.0687,Active,0.14,0.141407023391784
L,5510,58,108,1800,1871.43,0.2,0.5,0.2,Active,0.5,0.610701379080085
L,5511,58,198,3400,3556.78,0.06,0.3,0.083,Active,0.18,0.191130578378165
L,5512,58,128,6600,6787.37,0.07,0.5,0.1022,Active,0.6,0.64350490875253
L,5513,58,118,700,717.05,0.14,0.2,0.1023,Active,0.48,0.552131423451469
L,5514,58,88,4000,4042.62,0.05,0.5,0.0895,Active,0.3,0.315381328912807
L,5515,58,208,7700,8691.38,0.14,0.9,0.2163,Active,0.06,0.0690164279314336
L,5516,58,98,8500,8673.64,0.13,0.4,0.1287,Active,0.89,1.01355726115891
L,5517,58,128,2100,2197.24,0.16,0.5,0.1667,Active,0.97,1.13830554486206
L,5518,58,128,9300,9507.7,0.03,0.6,0.0804,Active,0.86,0.886190899200025
L,5519,58,208,2600,2787.26,0.19,0.2,0.121,Active,0.71,0.858567214336649
L,5520,58,98,1800,1831,0.06,0.7,0.1085,Active,0.48,0.509681542341773
L,5521,58,138,9400,9672.45,0.08,0.3,0.0913,Active,0.66,0.714969464665473
L,5522,58,208,3300,3541.02,0.12,0.4,0.1227,Active,0.33,0.372073961021194
L,5523,58,118,6800,6904.59,0.01,0.4,0.0646,Active,0.07,0.0707035116958918
L,5524,58,138,5400,5586.34,0.08,0.5,0.1087,Active,0.48,0.51997779248398
L,5525,58,88,2100,2151.2,0.16,0.7,0.2048,Active,0.89,1.04442467518271
L,5526,58,128,4300,4402.36,0.09,0.2,0.0857,Active,0.11,0.120359171207573
L,5527,58,178,3800,4005.92,0.13,0.3,0.1138,Active,0.98,1.11605181565813
L,5528,58,178,2000,2166.67,0.2,0.4,0.175,Active,0.87,1.06262039959935
L,5529,58,88,3900,4006.51,0.15,0.9,0.2294,Active,0.7,0.813283969909798
L,5530,58,128,1400,1445.46,0.11,0.4,0.1169,Active,0.35,0.390697324660605
L,5531,58,158,4300,4487.19,0.07,0.6,0.1097,Active,0.08,0.0858006545003373
L,5532,58,158,3400,3506.86,0.04,0.4,0.0792,Active,0.12,0.124897292903087
L,5533,58,198,9800,10445.71,0.14,0.3,0.1186,Active,0.48,0.552131423451469
L,5534,58,188,1800,1931.11,0.15,0.4,0.1412,Active,0.03,0.0348550272818485
L,5535,58,168,1300,1390.11,0.15,0.5,0.1588,Active,0.11,0.127801766700111
L,5536,58,128,9300,9531.21,0.05,0.5,0.0895,Active,0.04,0.042050843855041
L,5537,58,158,6800,7084.68,0.09,0.4,0.1055,Active,0.82,0.897222912638272
L,5538,58,158,6300,6675,0.2,0.3,0.15,Active,0.53,0.64734346182489
L,5539,58,198,5600,5886.53,0.11,0.2,0.0921,Active,0.47,0.524650693115669
L,5540,58,148,2900,3017.35,0.17,0.2,0.1133,Active,0.92,1.09048046321474
L,5541,58,138,3500,3596.78,0.07,0.3,0.0871,Active,0.69,0.740030645065409
L,5542,58,158,1400,1498.06,0.15,0.6,0.1765,Active,0.59,0.685482203209687
L,5572,59,139,1300,1341.27,0.1,0.3,0.1,Active,0.46,0.508378622314798
L,5641,60,160,900,935.71,0.08,0.4,0.1,Active,0.93,1.00745697293771
L,5642,60,180,9100,9702.33,0.18,0.3,0.139,Active,0.36,0.430998250723852
L,5643,60,140,3500,3648.56,0.17,0.3,0.1337,Active,0.56,0.663770716739405
L,5644,60,200,8900,9219.41,0.01,0.4,0.0646,Active,0.53,0.535326588554609
L,5645,60,130,4800,5160.93,0.18,0.9,0.2707,Active,0.23,0.275359993518016
L,5646,60,210,6000,6319.64,0.05,0.5,0.0895,Active,0.15,0.157690664456404
L,5647,60,110,5200,5443.6,0.17,0.8,0.2361,Active,0.94,1.11418656024114
L,5648,60,210,500,560.98,0.18,0.6,0.2049,Active,0.17,0.203526951730708
L,5649,60,150,5000,5148.21,0.06,0.3,0.083,Active,0.31,0.329169329429061
L,5650,60,140,5200,5368.55,0.06,0.6,0.1021,Active,0.23,0.244222405705433
L,5651,60,130,5400,5602.8,0.09,0.7,0.1352,Active,0.55,0.601795856037866
L,5652,60,120,9300,9732.23,0.17,0.6,0.1952,Active,0.95,1.12603960875435
L,5653,60,210,200,208.06,0.01,0.7,0.0677,Active,0.7,0.707035116958918
L,5654,60,140,8700,9114.29,0.12,0.6,0.15,Active,0.99,1.11622188306358
L,5655,60,150,5400,5584.56,0.06,0.5,0.0957,Active,0.93,0.987507988287185
L,5656,60,200,2500,2607.36,0.03,0.5,0.0773,Active,0.15,0.154568180093028
L,5657,60,90,6700,6773.14,0.04,0.7,0.0917,Active,0.06,0.0624486464515433
L,5658,60,160,900,950.57,0.11,0.6,0.1416,Active,0.73,0.814882991434976
L,5659,60,160,8800,9022.1,0.01,0.3,0.0636,Active,0.1,0.101005016708417
L,5660,60,100,4400,4469.84,0.1,0.3,0.1,Active,0.4,0.442068367230259
L,5661,60,140,10000,10511.11,0.18,0.4,0.161,Active,0.07,0.0838052154185267
L,5662,60,80,8900,8976.64,0.06,0.7,0.1085,Active,0.1,0.106183654654536
L,5663,60,80,2000,2018.06,0.13,0.3,0.1138,Active,0.74,0.84273300366022
L,5664,60,170,10000,10798.37,0.18,0.5,0.1829,Active,0.4,0.478886945248724
L,5665,60,170,1800,1860.97,0.02,0.8,0.0776,Active,0.88,0.897777179223545
L,5666,60,160,9800,10210.28,0.09,0.4,0.1055,Active,0.62,0.678388055897231
L,5667,60,100,4300,4388.18,0.11,0.5,0.1292,Active,0.98,1.09395250904969
L,5668,60,210,3700,3966.49,0.19,0.2,0.121,Active,0.94,1.13669462179782
L,5669,60,100,5600,5690.76,0.06,0.6,0.1021,Active,0.52,0.552155004203587
L,5670,60,210,5500,5732.77,0.03,0.3,0.0711,Active,0.42,0.432790904260477
L,5671,60,210,3400,3706,0.14,0.5,0.1512,Active,0.59,0.678661541325764
L,5672,60,80,7600,7730.1,0.17,0.7,0.2157,Active,0.1,0.118530485132037
L,5673,60,160,2000,2072.46,0.08,0.3,0.0913,Active,0.53,0.574142145867728
L,5674,60,90,2100,2128.32,0.17,0.2,0.1133,Active,0.75,0.888978638490274
L,5675,60,90,4000,4083.19,0.17,0.5,0.1747,Active,0.13,0.154089630671648
L,5734,61,201,1100,1231.82,0.17,0.7,0.2157,Active,0.01,0.0118530485132037
L,5735,61,81,7700,7776.57,0.09,0.6,0.1253,Active,0.58,0.634621084549022
L,5736,61,171,7500,7970.45,0.13,0.5,0.1437,Active,0.79,0.899674422826451
L,5737,61,131,4200,4367.42,0.08,0.9,0.1435,Active,0.88,0.953292619553964
L,5738,61,131,400,425.2,0.18,0.7,0.2268,Active,0.71,0.850024327816485
L,5739,61,151,4600,4710.56,0.02,0.3,0.0673,Active,0.66,0.673332884417659
L,5740,61,121,9200,9384.44,0.05,0.4,0.0842,Active,0.16,0.168203375420164
L,5741,61,101,300,303.76,0.05,0.3,0.0789,Active,0.67,0.704351634571936
L,5742,61,161,4200,4370.5,0.14,0.2,0.1023,Active,0.04,0.0460109519542891
L,5743,61,141,7500,7665.24,0.02,0.4,0.0694,Active,0.32,0.326464428808562
L,5744,61,121,7300,7734.52,0.2,0.7,0.25,Active,0.88,1.07483442718095
L,5745,61,161,8200,8732.35,0.12,0.7,0.1636,Active,0.63,0.710323016495007
L,5746,61,81,1100,1110.23,0.07,0.7,0.1172,Active,0.36,0.386102945251518
L,5747,61,201,3500,3787,0.16,0.4,0.1476,Active,0.6,0.704106522595086
L,5748,61,201,2000,2075.22,0.01,0.7,0.0677,Active,0.48,0.484824080200401
L,5749,61,121,8500,8632.96,0.01,0.5,0.0657,Active,0.69,0.696934615288076
L,5750,61,181,3800,4022.03,0.12,0.4,0.1227,Active,0.63,0.710323016495007
L,5751,61,141,8500,8934.44,0.18,0.4,0.161,Active,0.36,0.430998250723852
L,5752,61,91,7700,7860.42,0.2,0.4,0.175,Active,0.04,0.0488561103264068
L,5753,61,111,5200,5329.28,0.09,0.6,0.1253,Active,0.66,0.722155027245439
L,5754,61,161,7700,7936.19,0.03,0.5,0.0773,Active,0.31,0.31944090552559
L,5755,61,131,400,413.58,0.1,0.5,0.1222,Active,0.26,0.287344438699668
L,5756,61,81,4900,4961.76,0.15,0.5,0.1588,Active,0.54,0.627390491073273
L,5757,61,151,5500,5633.57,0.03,0.2,0.068,Active,0.89,0.91710453521863
L,5758,61,181,9300,9753.04,0.14,0.2,0.1023,Active,0.27,0.310573925691451
L,5759,61,111,2200,2249.46,0.17,0.2,0.1133,Active,0.43,0.509681086067757
L,5760,61,121,200,208.71,0.18,0.5,0.1829,Active,0.49,0.586636507929687
L,5761,61,141,3800,3952.12,0.08,0.7,0.1261,Active,0.84,0.909961136846965
L,5762,61,91,2300,2320.32,0.03,0.4,0.0742,Active,0.88,0.906799989879095
L,5763,61,151,1600,1645.94,0.03,0.6,0.0804,Active,0.53,0.546140902995364
L,5764,61,191,4700,4892.03,0.04,0.4,0.0792,Active,0.24,0.249794585806173
L,5765,61,201,7500,8101.67,0.19,0.3,0.1444,Active,0.38,0.459514847109756
L,5766,61,81,9400,9540.63,0.13,0.8,0.1885,Active,0.85,0.968004125825928
L,5767,61,81,2800,2835.78,0.18,0.4,0.161,Active,0.29,0.347193035305325
L,5768,61,111,6400,6635.81,0.16,0.6,0.1857,Active,0.05,0.0586755435495905
L,5769,61,151,7600,7826.1,0.04,0.5,0.0833,Active,0.9,0.936729696773149
L,5770,61,191,8500,8881.93,0.07,0.3,0.0871,Active,0.91,0.975982444941337
L,5771,61,181,7600,7961.9,0.1,0.3,0.1,Active,0.03,0.0331551275422694
L,5772,61,141,2000,2100.7,0.13,0.6,0.1586,Active,0.99,1.12744009949138
L,5773,61,181,7000,7257.67,0.03,0.5,0.0773,Active,0.63,0.649186356390716
L,5774,61,81,6400,6442.16,0.06,0.3,0.083,Active,0.76,0.806995775374473
L,5775,61,121,7800,7953.4,0.08,0.2,0.0826,Active,0.89,0.964125490230713
L,5776,61,161,2500,2740.97,0.16,0.9,0.2429,Active,0.78,0.915338479373612
L,5777,61,121,2900,2955.51,0.03,0.6,0.0804,Active,0.75,0.772840900465138
L,5778,61,111,4200,4253.83,0.01,0.4,0.0646,Active,1,1.01005016708417
L,5779,61,161,6200,6356.48,0.01,0.3,0.0636,Active,0.49,0.494924581871242
L,5780,61,181,3400,3554.62,0.12,0.2,0.0955,Active,0.68,0.766697859073976
L,5781,61,141,2500,2556.43,0.03,0.3,0.0711,Active,0.97,0.999540897934911
L,5782,61,101,7700,7842.88,0.11,0.4,0.1169,Active,0.88,0.982324702003807
L,5783,61,201,5600,6144.44,0.2,0.4,0.175,Active,0.49,0.598487351498483
L,5784,61,201,4600,5046.46,0.17,0.5,0.1747,Active,0.04,0.0474121940528146
L,5785,61,91,9500,9598.96,0.04,0.6,0.0875,Active,0.72,0.749383757418519
L,5786,61,211,800,847.62,0.08,0.4,0.1,Active,0.96,1.03995558496796
L,5787,61,91,6400,6517.49,0.17,0.4,0.1542,Active,0.09,0.106677436618833
L,5788,61,81,7900,7953.73,0.09,0.2,0.0857,Active,0.11,0.120359171207573
L,5789,61,191,9400,9703.56,0.01,0.2,0.0626,Active,0.98,0.989849163742485
L,5790,61,141,7200,7352.46,0.01,0.6,0.0667,Active,0.13,0.131306521720942
L,5791,61,151,10000,10357.14,0.1,0.3,0.1,Active,0.49,0.541533749857067
L,5792,61,171,1100,1169.67,0.09,0.8,0.1451,Active,0.38,0.41578622780798
L,5793,61,161,5200,5363.43,0.04,0.4,0.0792,Active,0.43,0.447548632902727
L,5794,61,191,6000,6600.79,0.15,0.7,0.1941,Active,0.95,1.10374253059187
L,5795,61,151,5000,5270,0.14,0.5,0.1512,Active,0.62,0.713169755291481
L,5796,61,141,9600,9945.3,0.17,0.2,0.1133,Active,0.35,0.414856697962128
L,5797,61,171,4200,4335.12,0.05,0.2,0.0737,Active,0.47,0.494097415296731
L,5798,61,121,1600,1649.22,0.11,0.5,0.1292,Active,0.48,0.535813473820258
L,5799,61,141,3200,3343.85,0.11,0.6,0.1416,Active,0.27,0.301395079023895
L,5800,61,121,2900,3006.47,0.17,0.4,0.1542,Active,0.86,1.01936217213551
L,5801,61,81,7400,7446.51,0.04,0.4,0.0792,Active,0.01,0.0104081077419239
L,5802,61,211,4200,4373.5,0.02,0.4,0.0694,Active,0.65,0.663130871017391
L,5803,61,161,6000,6398.57,0.14,0.6,0.1674,Active,0.83,0.954727253051499
L,5804,61,161,8100,8346.21,0.06,0.2,0.0766,Active,0.16,0.169893847447258
L,5805,61,101,3000,3067.43,0.11,0.6,0.1416,Active,0.47,0.524650693115669
L,5806,61,201,2400,2605.6,0.17,0.4,0.1542,Active,0.4,0.474121940528146
L,5807,61,91,3900,3942.76,0.11,0.2,0.0921,Active,0.09,0.100465026341298
L,5808,61,171,7200,7584.06,0.1,0.5,0.1222,Active,0.63,0.696257678387658
L,5809,61,101,7700,7864.88,0.14,0.4,0.1349,Active,0.7,0.805191659200059
L,5810,61,151,4700,4858.79,0.07,0.4,0.0946,Active,0.85,0.911631954066084
L,5811,61,121,5200,5447.62,0.14,0.8,0.2,Active,0.2,0.230054759771445
L,5812,61,171,5300,5506.83,0.06,0.4,0.0894,Active,0.42,0.445971349549051
L,5813,61,101,8000,8195.43,0.11,0.7,0.1539,Active,0.68,0.759069087912033
L,5814,61,101,2500,2543.13,0.08,0.5,0.1087,Active,0.65,0.704136593988723
L,5815,61,171,5000,5136.63,0.01,0.2,0.0626,Active,0.93,0.939346655388276
L,5816,61,91,1900,1925.74,0.13,0.3,0.1138,Active,0.6,0.683297029994773
L,5817,61,121,7700,7875.08,0.12,0.2,0.0955,Active,0.55,0.620123268368657
L,5818,61,191,400,422.93,0.1,0.4,0.1111,Active,0.36,0.397861530507233
L,5819,61,91,2400,2447.97,0.19,0.4,0.1679,Active,0.48,0.580439806875481
L,5820,61,121,7600,7811.9,0.18,0.2,0.1171,Active,0.02,0.0239443472624362
L,5821,61,191,1300,1434.13,0.2,0.5,0.2,Active,0.2,0.244280551632034
L,5822,61,211,8700,9084.25,0.03,0.4,0.0742,Active,0.14,0.144263634753492
L,5823,61,131,5300,5404.23,0.04,0.2,0.0708,Active,0.52,0.541221602580042
L,5824,61,201,2000,2143,0.13,0.4,0.1287,Active,0.98,1.11605181565813
L,5825,61,91,9600,9832.46,0.13,0.9,0.2034,Active,0.39,0.444143069496602
L,5826,61,81,9500,9571.4,0.05,0.6,0.0947,Active,0.68,0.714864345535696
L,5827,61,111,4400,4473.51,0.05,0.4,0.0842,Active,0.39,0.409995727586649
L,5828,61,161,6600,6886.79,0.16,0.2,0.1095,Active,0.29,0.340318152587625
L,5829,61,81,8600,8677.67,0.13,0.3,0.1138,Active,0.52,0.592190759328803
L,5830,61,101,1400,1450.4,0.18,0.7,0.2268,Active,0.02,0.0239443472624362
L,5831,61,121,8600,8740.67,0.01,0.8,0.0687,Active,0.99,0.999949665413326
L,5888,62,82,5900,5981.29,0.13,0.7,0.1736,Active,0.41,0.466919637163095
L,5889,62,212,6600,6878.14,0.04,0.2,0.0708,Active,0.43,0.447548632902727
L,5890,62,112,1100,1123.11,0.15,0.2,0.1059,Active,0.8,0.929467394182626
L,5891,62,182,4200,4411.8,0.15,0.2,0.1059,Active,0.26,0.302076903109354
L,5892,62,152,7300,7621.98,0.15,0.3,0.1235,Active,0.7,0.813283969909798
L,5893,62,102,4600,4660.82,0.04,0.5,0.0833,Active,0.03,0.0312243232257716
L,5894,62,102,2500,2524.84,0.01,0.2,0.0626,Active,0.86,0.868643143692384
L,5895,62,112,4600,4726.87,0.18,0.3,0.139,Active,0.36,0.430998250723852
L,5896,62,112,7400,7656.94,0.2,0.4,0.175,Active,0.33,0.403062910192856
